trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1829,07:29:00,07:29:00,38187,15,0,0,45.2521
1829,07:42:00,07:42:00,105,16,0,0,50.2411
1830,09:06:00,09:06:00,74,1,0,0,0.0000
1830,09:12:00,09:12:00,73,2,0,0,3.5184
1830,09:16:00,09:16:00,130,3,0,0,5.8638
1830,09:22:00,09:22:00,85,4,0,0,9.4883
1830,09:28:00,09:28:00,59,5,0,0,13.9053
1830,09:32:00,09:32:00,37169,6,0,0,15.6928
1830,09:42:00,09:42:00,139,7,0,0,21.0612
1830,09:46:00,09:46:00,119,8,0,0,22.8313
1830,09:52:00,09:52:00,158,9,0,0,25.8597
1830,10:00:00,10:00:00,127,10,0,0,29.5369
1830,10:04:00,10:04:00,70,11,0,0,31.5956
1830,10:10:00,10:10:00,41,12,0,0,34.8794
1830,10:15:00,10:15:00,37953,13,0,0,37.7051
1830,10:22:00,10:22:00,107,14,0,0,40.1818
1830,10:29:00,10:29:00,38187,15,0,0,45.2521
1830,10:41:00,10:41:00,105,16,0,0,50.2411
1831,10:06:00,10:06:00,74,1,0,0,0.0000
1831,10:12:00,10:12:00,73,2,0,0,3.5184
1831,10:16:00,10:16:00,130,3,0,0,5.8638
1831,10:22:00,10:22:00,85,4,0,0,9.4883
1831,10:28:00,10:28:00,59,5,0,0,13.9053
1831,10:32:00,10:32:00,37169,6,0,0,15.6928
1831,10:42:00,10:42:00,139,7,0,0,21.0612
1831,10:46:00,10:46:00,119,8,0,0,22.8313
1831,10:52:00,10:52:00,158,9,0,0,25.8597
1831,11:00:00,11:00:00,127,10,0,0,29.5369
1831,11:04:00,11:04:00,70,11,0,0,31.5956
1831,11:10:00,11:10:00,41,12,0,0,34.8794
1831,11:15:00,11:15:00,37953,13,0,0,37.7051
1831,11:22:00,11:22:00,107,14,0,0,40.1818
1831,11:29:00,11:29:00,38187,15,0,0,45.2521
1831,11:42:00,11:42:00,105,16,0,0,50.2411
1832,21:06:00,21:06:00,74,1,0,0,0.0000
1832,21:12:00,21:12:00,73,2,0,0,3.5184
1832,21:16:00,21:16:00,130,3,0,0,5.8638
1832,21:22:00,21:22:00,85,4,0,0,9.4883
1832,21:28:00,21:28:00,59,5,0,0,13.9053
1832,21:32:00,21:32:00,37169,6,0,0,15.6928
1832,21:42:00,21:42:00,139,7,0,0,21.0612
1832,21:46:00,21:46:00,119,8,0,0,22.8313
1832,21:52:00,21:52:00,158,9,0,0,25.8597
1832,22:00:00,22:00:00,127,10,0,0,29.5369
1832,22:04:00,22:04:00,70,11,0,0,31.5956
1832,22:10:00,22:10:00,41,12,0,0,34.8794
1832,22:15:00,22:15:00,37953,13,0,0,37.7051
1832,22:22:00,22:22:00,107,14,0,0,40.1818
1832,22:29:00,22:29:00,38187,15,0,0,45.2521
1832,22:42:00,22:42:00,105,16,0,0,50.2411
1833,22:06:00,22:06:00,74,1,0,0,0.0000
1833,22:12:00,22:12:00,73,2,0,0,3.5184
1833,22:16:00,22:16:00,130,3,0,0,5.8638
1833,22:22:00,22:22:00,85,4,0,0,9.4883
1833,22:28:00,22:28:00,59,5,0,0,13.9053
1833,22:32:00,22:32:00,37169,6,0,0,15.6928
1833,22:42:00,22:42:00,139,7,0,0,21.0612
1833,22:46:00,22:46:00,119,8,0,0,22.8313
1833,22:52:00,22:52:00,158,9,0,0,25.8597
1833,23:00:00,23:00:00,127,10,0,0,29.5369
1833,23:04:00,23:04:00,70,11,0,0,31.5956
1833,23:10:00,23:10:00,41,12,0,0,34.8794
1833,23:15:00,23:15:00,37953,13,0,0,37.7051
1833,23:22:00,23:22:00,107,14,0,0,40.1818
1833,23:29:00,23:29:00,38187,15,0,0,45.2521
1833,23:42:00,23:42:00,105,16,0,0,50.2411
1834,07:06:00,07:06:00,74,1,0,0,0.0000
1834,07:12:00,07:12:00,73,2,0,0,3.5184
1834,07:16:00,07:16:00,130,3,0,0,5.8638
1834,07:22:00,07:22:00,85,4,0,0,9.4883
1834,07:28:00,07:28:00,59,5,0,0,13.9053
1834,07:32:00,07:32:00,37169,6,0,0,15.6928
1834,07:42:00,07:42:00,139,7,0,0,21.0612
1834,07:46:00,07:46:00,119,8,0,0,22.8313
1834,07:52:00,07:52:00,158,9,0,0,25.8597
1834,08:00:00,08:00:00,127,10,0,0,29.5369
1834,08:04:00,08:04:00,70,11,0,0,31.5956
1834,08:10:00,08:10:00,41,12,0,0,34.8794
1834,08:13:00,08:13:00,109,13,0,0,35.8547
1834,08:16:00,08:16:00,37953,14,0,0,37.7051
1834,08:22:00,08:22:00,107,15,0,0,40.1818
1834,08:29:00,08:29:00,38187,16,0,0,45.2521
1834,08:42:00,08:42:00,105,17,0,0,50.2411
1835,08:06:00,08:06:00,74,1,0,0,0.0000
1835,08:12:00,08:12:00,73,2,0,0,3.5184
1835,08:16:00,08:16:00,130,3,0,0,5.8638
1835,08:22:00,08:22:00,85,4,0,0,9.4883
1835,08:28:00,08:28:00,59,5,0,0,13.9053
1835,08:32:00,08:32:00,37169,6,0,0,15.6928
1835,08:42:00,08:42:00,139,7,0,0,21.0612
1835,08:46:00,08:46:00,119,8,0,0,22.8313
1835,08:52:00,08:52:00,158,9,0,0,25.8597
1835,09:00:00,09:00:00,127,10,0,0,29.5369
1835,09:04:00,09:04:00,70,11,0,0,31.5956
1835,09:10:00,09:10:00,41,12,0,0,34.8794
1835,09:13:00,09:13:00,109,13,0,0,35.8547
1835,09:17:00,09:17:00,37953,14,0,0,37.7051
1835,09:23:00,09:23:00,107,15,0,0,40.1818
1835,09:30:00,09:30:00,38187,16,0,0,45.2521
1835,09:46:00,09:46:00,105,17,0,0,50.2411
1836,23:32:00,23:32:00,74,1,0,0,0.0000
1836,23:38:00,23:38:00,73,2,0,0,3.5184
1836,23:43:00,23:43:00,130,3,0,0,5.8638
1836,23:49:00,23:49:00,85,4,0,0,9.4883
1836,23:55:00,23:55:00,59,5,0,0,13.9053
1836,23:59:00,23:59:00,37169,6,0,0,15.6928
1836,24:09:00,24:09:00,139,7,0,0,21.0612
1836,24:13:00,24:13:00,119,8,0,0,22.8313
1836,24:19:00,24:19:00,158,9,0,0,25.8597
1836,24:28:00,24:28:00,127,10,0,0,29.5369
1836,24:32:00,24:32:00,70,11,0,0,31.5956
1836,24:38:00,24:38:00,41,12,0,0,34.8794
1836,24:43:00,24:43:00,37953,13,0,0,37.7051
1836,24:50:00,24:50:00,107,14,0,0,40.1818
1836,24:58:00,24:58:00,38187,15,0,0,45.2521
1836,25:18:00,25:18:00,105,16,0,0,50.2415
1837,12:06:00,12:06:00,74,1,0,0,0.0000
1837,12:12:00,12:12:00,73,2,0,0,3.5184
1837,12:16:00,12:16:00,130,3,0,0,5.8638
1837,12:22:00,12:22:00,85,4,0,0,9.4883
1837,12:28:00,12:28:00,59,5,0,0,13.9053
1837,12:32:00,12:32:00,37169,6,0,0,15.6928
1837,12:42:00,12:42:00,139,7,0,0,21.0612
1837,12:46:00,12:46:00,119,8,0,0,22.8313
1837,12:52:00,12:52:00,158,9,0,0,25.8597
1837,13:00:00,13:00:00,127,10,0,0,29.5369
1837,13:04:00,13:04:00,70,11,0,0,31.5956
1837,13:10:00,13:10:00,41,12,0,0,34.8794
1837,13:15:00,13:15:00,37953,13,0,0,37.7051
1837,13:22:00,13:22:00,107,14,0,0,40.1818
1837,13:29:00,13:29:00,38187,15,0,0,45.2521
1837,13:42:00,13:42:00,105,16,0,0,50.2411
1838,13:06:00,13:06:00,74,1,0,0,0.0000
1838,13:12:00,13:12:00,73,2,0,0,3.5184
1838,13:16:00,13:16:00,130,3,0,0,5.8638
1838,13:22:00,13:22:00,85,4,0,0,9.4883
1838,13:28:00,13:28:00,59,5,0,0,13.9053
1838,13:32:00,13:32:00,37169,6,0,0,15.6928
1838,13:42:00,13:42:00,139,7,0,0,21.0612
1838,13:46:00,13:46:00,119,8,0,0,22.8313
1838,13:52:00,13:52:00,158,9,0,0,25.8597
1838,14:00:00,14:00:00,127,10,0,0,29.5369
1838,14:04:00,14:04:00,70,11,0,0,31.5956
1838,14:10:00,14:10:00,41,12,0,0,34.8794
1838,14:15:00,14:15:00,37953,13,0,0,37.7051
1838,14:22:00,14:22:00,107,14,0,0,40.1818
1838,14:29:00,14:29:00,38187,15,0,0,45.2521
1838,14:42:00,14:42:00,105,16,0,0,50.2411
1839,14:06:00,14:06:00,74,1,0,0,0.0000
1839,14:12:00,14:12:00,73,2,0,0,3.5184
1839,14:16:00,14:16:00,130,3,0,0,5.8638
1839,14:22:00,14:22:00,85,4,0,0,9.4883
1839,14:28:00,14:28:00,59,5,0,0,13.9053
1839,14:32:00,14:32:00,37169,6,0,0,15.6928
1839,14:42:00,14:42:00,139,7,0,0,21.0612
1839,14:46:00,14:46:00,119,8,0,0,22.8313
1839,14:52:00,14:52:00,158,9,0,0,25.8597
1839,15:00:00,15:00:00,127,10,0,0,29.5369
1839,15:04:00,15:04:00,70,11,0,0,31.5956
1839,15:10:00,15:10:00,41,12,0,0,34.8794
1839,15:15:00,15:15:00,37953,13,0,0,37.7051
1839,15:22:00,15:22:00,107,14,0,0,40.1818
1839,15:29:00,15:29:00,38187,15,0,0,45.2521
1839,15:42:00,15:42:00,105,16,0,0,50.2411
1840,15:06:00,15:06:00,74,1,0,0,0.0000
1840,15:12:00,15:12:00,73,2,0,0,3.5184
1840,15:16:00,15:16:00,130,3,0,0,5.8638
1840,15:22:00,15:22:00,85,4,0,0,9.4883
1840,15:28:00,15:28:00,59,5,0,0,13.9053
1840,15:32:00,15:32:00,37169,6,0,0,15.6928
1840,15:42:00,15:42:00,139,7,0,0,21.0612
1840,15:46:00,15:46:00,119,8,0,0,22.8313
1840,15:52:00,15:52:00,158,9,0,0,25.8597
1840,16:00:00,16:00:00,127,10,0,0,29.5369
1840,16:04:00,16:04:00,70,11,0,0,31.5956
1840,16:10:00,16:10:00,41,12,0,0,34.8794
1840,16:15:00,16:15:00,37953,13,0,0,37.7051
1840,16:22:00,16:22:00,107,14,0,0,40.1818
1840,16:29:00,16:29:00,38187,15,0,0,45.2521
1840,16:42:00,16:42:00,105,16,0,0,50.2411
1841,16:06:00,16:06:00,74,1,0,0,0.0000
1841,16:12:00,16:12:00,73,2,0,0,3.5184
1841,16:16:00,16:16:00,130,3,0,0,5.8638
1841,16:22:00,16:22:00,85,4,0,0,9.4883
1841,16:28:00,16:28:00,59,5,0,0,13.9053
1841,16:32:00,16:32:00,37169,6,0,0,15.6928
1841,16:42:00,16:42:00,139,7,0,0,21.0612
1841,16:46:00,16:46:00,119,8,0,0,22.8313
1841,16:52:00,16:52:00,158,9,0,0,25.8597
1841,17:00:00,17:00:00,127,10,0,0,29.5369
1841,17:04:00,17:04:00,70,11,0,0,31.5956
1841,17:10:00,17:10:00,41,12,0,0,34.8794
1841,17:15:00,17:15:00,37953,13,0,0,37.7051
1841,17:22:00,17:22:00,107,14,0,0,40.1818
1841,17:29:00,17:29:00,38187,15,0,0,45.2521
1841,17:43:00,17:43:00,105,16,0,0,50.2411
1842,17:06:00,17:06:00,74,1,0,0,0.0000
1842,17:12:00,17:12:00,73,2,0,0,3.5184
1842,17:16:00,17:16:00,130,3,0,0,5.8638
1842,17:22:00,17:22:00,85,4,0,0,9.4883
1842,17:28:00,17:28:00,59,5,0,0,13.9053
1842,17:32:00,17:32:00,37169,6,0,0,15.6928
1842,17:42:00,17:42:00,139,7,0,0,21.0612
1842,17:46:00,17:46:00,119,8,0,0,22.8313
1842,17:52:00,17:52:00,158,9,0,0,25.8597
1842,18:00:00,18:00:00,127,10,0,0,29.5369
1842,18:04:00,18:04:00,70,11,0,0,31.5956
1842,18:10:00,18:10:00,41,12,0,0,34.8794
1842,18:15:00,18:15:00,37953,13,0,0,37.7051
1842,18:22:00,18:22:00,107,14,0,0,40.1818
1842,18:29:00,18:29:00,38187,15,0,0,45.2521
1842,18:42:00,18:42:00,105,16,0,0,50.2411
1843,18:06:00,18:06:00,74,1,0,0,0.0000
1843,18:12:00,18:12:00,73,2,0,0,3.5184
1843,18:16:00,18:16:00,130,3,0,0,5.8638
1843,18:22:00,18:22:00,85,4,0,0,9.4883
1843,18:28:00,18:28:00,59,5,0,0,13.9053
1843,18:32:00,18:32:00,37169,6,0,0,15.6928
1843,18:42:00,18:42:00,139,7,0,0,21.0612
1843,18:46:00,18:46:00,119,8,0,0,22.8313
1843,18:52:00,18:52:00,158,9,0,0,25.8597
1843,19:00:00,19:00:00,127,10,0,0,29.5369
1843,19:04:00,19:04:00,70,11,0,0,31.5956
1843,19:10:00,19:10:00,41,12,0,0,34.8794
1843,19:15:00,19:15:00,37953,13,0,0,37.7051
1843,19:22:00,19:22:00,107,14,0,0,40.1818
1843,19:29:00,19:29:00,38187,15,0,0,45.2521
1843,19:42:00,19:42:00,105,16,0,0,50.2411
1844,19:06:00,19:06:00,74,1,0,0,0.0000
1844,19:12:00,19:12:00,73,2,0,0,3.5184
1844,19:16:00,19:16:00,130,3,0,0,5.8638
1844,19:22:00,19:22:00,85,4,0,0,9.4883
1844,19:28:00,19:28:00,59,5,0,0,13.9053
1844,19:32:00,19:32:00,37169,6,0,0,15.6928
1844,19:42:00,19:42:00,139,7,0,0,21.0612
1844,19:46:00,19:46:00,119,8,0,0,22.8313
1844,19:52:00,19:52:00,158,9,0,0,25.8597
1844,20:00:00,20:00:00,127,10,0,0,29.5369
1844,20:04:00,20:04:00,70,11,0,0,31.5956
1844,20:10:00,20:10:00,41,12,0,0,34.8794
1844,20:15:00,20:15:00,37953,13,0,0,37.7051
1844,20:22:00,20:22:00,107,14,0,0,40.1818
1844,20:29:00,20:29:00,38187,15,0,0,45.2521
1844,20:42:00,20:42:00,105,16,0,0,50.2411
1845,20:06:00,20:06:00,74,1,0,0,0.0000
1845,20:12:00,20:12:00,73,2,0,0,3.5184
1845,20:16:00,20:16:00,130,3,0,0,5.8638
1845,20:22:00,20:22:00,85,4,0,0,9.4883
1845,20:28:00,20:28:00,59,5,0,0,13.9053
1845,20:32:00,20:32:00,37169,6,0,0,15.6928
1845,20:42:00,20:42:00,139,7,0,0,21.0612
1845,20:46:00,20:46:00,119,8,0,0,22.8313
1845,20:52:00,20:52:00,158,9,0,0,25.8597
1845,21:00:00,21:00:00,127,10,0,0,29.5369
1845,21:04:00,21:04:00,70,11,0,0,31.5956
1845,21:10:00,21:10:00,41,12,0,0,34.8794
1845,21:15:00,21:15:00,37953,13,0,0,37.7051
1845,21:22:00,21:22:00,107,14,0,0,40.1818
1845,21:29:00,21:29:00,38187,15,0,0,45.2521
1845,21:42:00,21:42:00,105,16,0,0,50.2411
1846,24:22:00,24:22:00,74,1,0,0,0.0000
1846,24:28:00,24:28:00,73,2,0,0,3.5184
1846,24:33:00,24:33:00,130,3,0,0,5.8638
1846,24:39:00,24:39:00,85,4,0,0,9.4883
1846,24:45:00,24:45:00,59,5,0,0,13.9053
1846,24:49:00,24:49:00,37169,6,0,0,15.6928
1846,24:59:00,24:59:00,139,7,0,0,21.0612
1846,25:03:00,25:03:00,119,8,0,0,22.8313
1846,25:09:00,25:09:00,158,9,0,0,25.8597
1846,25:17:00,25:17:00,127,10,0,0,29.5369
1846,25:21:00,25:21:00,70,11,0,0,31.5956
1846,25:27:00,25:27:00,41,12,0,0,34.8794
1846,25:31:00,25:31:00,37953,13,0,0,37.7051
1846,25:36:00,25:36:00,107,14,0,0,40.1818
1846,25:44:00,25:44:00,38187,15,0,0,45.2521
1846,26:03:00,26:03:00,105,16,0,0,50.2411
1847,11:06:00,11:06:00,74,1,0,0,0.0000
1847,11:09:00,11:09:00,31696,2,0,0,1.8165
1847,11:12:00,11:12:00,73,3,0,0,3.4682
1847,11:16:00,11:16:00,130,4,0,0,5.7884
1847,11:22:00,11:22:00,85,5,0,0,9.4129
1847,11:28:00,11:28:00,59,6,0,0,13.7169
1847,11:32:00,11:32:00,37169,7,0,0,15.5028
1847,11:42:00,11:42:00,139,8,0,0,20.8562
1847,11:46:00,11:46:00,119,9,0,0,22.6201
1847,11:52:00,11:52:00,158,10,0,0,25.6485
1847,12:00:00,12:00:00,127,11,0,0,29.3258
1847,12:04:00,12:04:00,70,12,0,0,31.3845
1847,12:10:00,12:10:00,41,13,0,0,34.6462
1847,12:15:00,12:15:00,37953,14,0,0,37.4703
1847,12:22:00,12:22:00,107,15,0,0,39.9350
1847,12:29:00,12:29:00,38187,16,0,0,44.9256
1847,12:42:00,12:42:00,105,17,0,0,49.3699
1848,12:06:00,12:06:00,74,1,0,0,0.0000
1848,12:09:00,12:09:00,31696,2,0,0,1.8165
1848,12:12:00,12:12:00,73,3,0,0,3.4682
1848,12:16:00,12:16:00,130,4,0,0,5.7884
1848,12:22:00,12:22:00,85,5,0,0,9.4129
1848,12:28:00,12:28:00,59,6,0,0,13.7169
1848,12:32:00,12:32:00,37169,7,0,0,15.5028
1848,12:42:00,12:42:00,139,8,0,0,20.8562
1848,12:46:00,12:46:00,119,9,0,0,22.6201
1848,12:52:00,12:52:00,158,10,0,0,25.6485
1848,13:00:00,13:00:00,127,11,0,0,29.3258
1848,13:04:00,13:04:00,70,12,0,0,31.3845
1848,13:10:00,13:10:00,41,13,0,0,34.6462
1848,13:15:00,13:15:00,37953,14,0,0,37.4703
1848,13:22:00,13:22:00,107,15,0,0,39.9350
1848,13:29:00,13:29:00,38187,16,0,0,44.9256
1848,13:42:00,13:42:00,105,17,0,0,49.3699
1849,13:06:00,13:06:00,74,1,0,0,0.0000
1849,13:09:00,13:09:00,31696,2,0,0,1.8165
1849,13:12:00,13:12:00,73,3,0,0,3.4682
1849,13:16:00,13:16:00,130,4,0,0,5.7884
1849,13:22:00,13:22:00,85,5,0,0,9.4129
1849,13:28:00,13:28:00,59,6,0,0,13.7169
1849,13:32:00,13:32:00,37169,7,0,0,15.5028
1849,13:42:00,13:42:00,139,8,0,0,20.8562
1849,13:46:00,13:46:00,119,9,0,0,22.6201
1849,13:52:00,13:52:00,158,10,0,0,25.6485
1849,14:00:00,14:00:00,127,11,0,0,29.3258
1849,14:04:00,14:04:00,70,12,0,0,31.3845
1849,14:10:00,14:10:00,41,13,0,0,34.6462
1849,14:15:00,14:15:00,37953,14,0,0,37.4703
1849,14:22:00,14:22:00,107,15,0,0,39.9350
1849,14:29:00,14:29:00,38187,16,0,0,44.9256
1849,14:42:00,14:42:00,105,17,0,0,49.3699
1850,14:06:00,14:06:00,74,1,0,0,0.0000
1850,14:09:00,14:09:00,31696,2,0,0,1.8165
1850,14:12:00,14:12:00,73,3,0,0,3.4682
1850,14:16:00,14:16:00,130,4,0,0,5.7884
1850,14:22:00,14:22:00,85,5,0,0,9.4129
1850,14:28:00,14:28:00,59,6,0,0,13.7169
1850,14:32:00,14:32:00,37169,7,0,0,15.5028
1850,14:42:00,14:42:00,139,8,0,0,20.8562
1850,14:46:00,14:46:00,119,9,0,0,22.6201
1850,14:52:00,14:52:00,158,10,0,0,25.6485
1850,15:00:00,15:00:00,127,11,0,0,29.3258
1850,15:04:00,15:04:00,70,12,0,0,31.3845
1850,15:10:00,15:10:00,41,13,0,0,34.6462
1850,15:15:00,15:15:00,37953,14,0,0,37.4703
1850,15:22:00,15:22:00,107,15,0,0,39.9350
1850,15:29:00,15:29:00,38187,16,0,0,44.9256
1850,15:42:00,15:42:00,105,17,0,0,49.3699
1851,15:06:00,15:06:00,74,1,0,0,0.0000
1851,15:09:00,15:09:00,31696,2,0,0,1.8165
1851,15:12:00,15:12:00,73,3,0,0,3.4682
1851,15:16:00,15:16:00,130,4,0,0,5.7884
1851,15:22:00,15:22:00,85,5,0,0,9.4129
1851,15:28:00,15:28:00,59,6,0,0,13.7169
1851,15:32:00,15:32:00,37169,7,0,0,15.5028
1851,15:42:00,15:42:00,139,8,0,0,20.8562
1851,15:46:00,15:46:00,119,9,0,0,22.6201
1851,15:52:00,15:52:00,158,10,0,0,25.6485
1851,16:00:00,16:00:00,127,11,0,0,29.3258
1851,16:04:00,16:04:00,70,12,0,0,31.3845
1851,16:10:00,16:10:00,41,13,0,0,34.6462
1851,16:15:00,16:15:00,37953,14,0,0,37.4703
1851,16:22:00,16:22:00,107,15,0,0,39.9350
1851,16:29:00,16:29:00,38187,16,0,0,44.9256
1851,16:42:00,16:42:00,105,17,0,0,49.3699
1852,16:06:00,16:06:00,74,1,0,0,0.0000
1852,16:09:00,16:09:00,31696,2,0,0,1.8165
1852,16:12:00,16:12:00,73,3,0,0,3.4682
1852,16:16:00,16:16:00,130,4,0,0,5.7884
1852,16:22:00,16:22:00,85,5,0,0,9.4129
1852,16:28:00,16:28:00,59,6,0,0,13.7169
1852,16:32:00,16:32:00,37169,7,0,0,15.5028
1852,16:42:00,16:42:00,139,8,0,0,20.8562
1852,16:46:00,16:46:00,119,9,0,0,22.6201
1852,16:52:00,16:52:00,158,10,0,0,25.6485
1852,17:00:00,17:00:00,127,11,0,0,29.3258
1852,17:04:00,17:04:00,70,12,0,0,31.3845
1852,17:10:00,17:10:00,41,13,0,0,34.6462
1852,17:15:00,17:15:00,37953,14,0,0,37.4703
1852,17:22:00,17:22:00,107,15,0,0,39.9350
1852,17:29:00,17:29:00,38187,16,0,0,44.9256
1852,17:42:00,17:42:00,105,17,0,0,49.3699
1853,17:06:00,17:06:00,74,1,0,0,0.0000
1853,17:09:00,17:09:00,31696,2,0,0,1.8165
1853,17:12:00,17:12:00,73,3,0,0,3.4682
1853,17:16:00,17:16:00,130,4,0,0,5.7884
1853,17:22:00,17:22:00,85,5,0,0,9.4129
1853,17:28:00,17:28:00,59,6,0,0,13.7169
1853,17:32:00,17:32:00,37169,7,0,0,15.5028
1853,17:42:00,17:42:00,139,8,0,0,20.8562
1853,17:46:00,17:46:00,119,9,0,0,22.6201
1853,17:52:00,17:52:00,158,10,0,0,25.6485
1853,18:00:00,18:00:00,127,11,0,0,29.3258
1853,18:04:00,18:04:00,70,12,0,0,31.3845
1853,18:10:00,18:10:00,41,13,0,0,34.6462
1853,18:15:00,18:15:00,37953,14,0,0,37.4703
1853,18:22:00,18:22:00,107,15,0,0,39.9350
1853,18:29:00,18:29:00,38187,16,0,0,44.9256
1853,18:42:00,18:42:00,105,17,0,0,49.3699
1854,18:06:00,18:06:00,74,1,0,0,0.0000
1854,18:09:00,18:09:00,31696,2,0,0,1.8165
1854,18:12:00,18:12:00,73,3,0,0,3.4682
1854,18:16:00,18:16:00,130,4,0,0,5.7884
1854,18:22:00,18:22:00,85,5,0,0,9.4129
1854,18:28:00,18:28:00,59,6,0,0,13.7169
1854,18:32:00,18:32:00,37169,7,0,0,15.5028
1854,18:42:00,18:42:00,139,8,0,0,20.8562
1854,18:46:00,18:46:00,119,9,0,0,22.6201
1854,18:52:00,18:52:00,158,10,0,0,25.6485
1854,19:00:00,19:00:00,127,11,0,0,29.3258
1854,19:04:00,19:04:00,70,12,0,0,31.3845
1854,19:10:00,19:10:00,41,13,0,0,34.6462
1854,19:15:00,19:15:00,37953,14,0,0,37.4703
1854,19:22:00,19:22:00,107,15,0,0,39.9350
1854,19:29:00,19:29:00,38187,16,0,0,44.9256
1854,19:42:00,19:42:00,105,17,0,0,49.3699
1855,19:06:00,19:06:00,74,1,0,0,0.0000
1855,19:09:00,19:09:00,31696,2,0,0,1.8165
1855,19:12:00,19:12:00,73,3,0,0,3.4682
1855,19:16:00,19:16:00,130,4,0,0,5.7884
1855,19:22:00,19:22:00,85,5,0,0,9.4129
1855,19:28:00,19:28:00,59,6,0,0,13.7169
1855,19:32:00,19:32:00,37169,7,0,0,15.5028
1855,19:42:00,19:42:00,139,8,0,0,20.8562
1855,19:46:00,19:46:00,119,9,0,0,22.6201
1855,19:52:00,19:52:00,158,10,0,0,25.6485
1855,20:00:00,20:00:00,127,11,0,0,29.3258
1855,20:04:00,20:04:00,70,12,0,0,31.3845
1855,20:10:00,20:10:00,41,13,0,0,34.6462
1855,20:15:00,20:15:00,37953,14,0,0,37.4703
1855,20:22:00,20:22:00,107,15,0,0,39.9350
1855,20:29:00,20:29:00,38187,16,0,0,44.9256
1855,20:42:00,20:42:00,105,17,0,0,49.3699
1856,20:06:00,20:06:00,74,1,0,0,0.0000
1856,20:09:00,20:09:00,31696,2,0,0,1.8165
1856,20:12:00,20:12:00,73,3,0,0,3.4682
1856,20:16:00,20:16:00,130,4,0,0,5.7884
1856,20:22:00,20:22:00,85,5,0,0,9.4129
1856,20:28:00,20:28:00,59,6,0,0,13.7169
1856,20:32:00,20:32:00,37169,7,0,0,15.5028
1856,20:42:00,20:42:00,139,8,0,0,20.8562
1856,20:46:00,20:46:00,119,9,0,0,22.6201
1856,20:52:00,20:52:00,158,10,0,0,25.6485
1856,21:00:00,21:00:00,127,11,0,0,29.3258
1856,21:04:00,21:04:00,70,12,0,0,31.3845
1856,21:10:00,21:10:00,41,13,0,0,34.6462
1856,21:15:00,21:15:00,37953,14,0,0,37.4703
1856,21:22:00,21:22:00,107,15,0,0,39.9350
1856,21:29:00,21:29:00,38187,16,0,0,44.9256
1856,21:42:00,21:42:00,105,17,0,0,49.3699
1857,18:22:00,18:22:00,74,1,0,0,0.0000
1857,18:26:00,18:26:00,31696,2,0,0,1.8165
1857,18:29:00,18:29:00,73,3,0,0,3.4682
1857,18:33:00,18:33:00,130,4,0,0,5.7884
1857,18:39:00,18:39:00,85,5,0,0,9.4129
1857,18:45:00,18:45:00,59,6,0,0,13.7169
1857,18:48:00,18:48:00,37169,7,0,0,15.5028
1857,18:58:00,18:58:00,139,8,0,0,20.8562
1857,19:22:00,19:22:00,107,9,0,0,39.1191
1857,19:29:00,19:29:00,38187,10,0,0,44.1097
1857,19:41:00,19:41:00,105,11,0,0,48.5540
1858,17:36:00,17:36:00,74,1,0,0,0.0000
1858,17:40:00,17:40:00,31696,2,0,0,1.8165
1858,17:43:00,17:43:00,73,3,0,0,3.4682
1858,17:47:00,17:47:00,130,4,0,0,5.7884
1858,17:53:00,17:53:00,85,5,0,0,9.4129
1858,17:59:00,17:59:00,59,6,0,0,13.7169
1858,18:02:00,18:02:00,37169,7,0,0,15.5028
1858,18:12:00,18:12:00,139,8,0,0,20.8562
1858,18:16:00,18:16:00,119,9,0,0,22.6201
1858,18:22:00,18:22:00,158,10,0,0,25.6485
1858,18:40:00,18:40:00,37953,11,0,0,37.0083
1858,18:47:00,18:47:00,107,12,0,0,39.4731
1858,18:57:00,18:57:00,38187,13,0,0,44.4636
1858,19:10:00,19:10:00,105,14,0,0,48.9080
1859,19:19:00,19:19:00,74,1,0,0,0.0000
1859,19:23:00,19:23:00,31696,2,0,0,1.8165
1859,19:26:00,19:26:00,73,3,0,0,3.4682
1859,19:31:00,19:31:00,130,4,0,0,5.7884
1859,19:37:00,19:37:00,85,5,0,0,9.4129
1859,19:43:00,19:43:00,59,6,0,0,13.7169
1859,19:47:00,19:47:00,37169,7,0,0,15.5028
1859,19:57:00,19:57:00,139,8,0,0,20.8562
1859,20:01:00,20:01:00,119,9,0,0,22.6201
1859,20:07:00,20:07:00,158,10,0,0,25.6485
1859,20:24:00,20:24:00,37953,11,0,0,37.0083
1859,20:30:00,20:30:00,107,12,0,0,39.4731
1859,20:37:00,20:37:00,38187,13,0,0,44.4636
1859,20:51:00,20:51:00,105,14,0,0,48.9080
1860,15:49:00,15:49:00,74,1,0,0,0.0000
1860,15:53:00,15:53:00,31696,2,0,0,1.8165
1860,15:56:00,15:56:00,73,3,0,0,3.4682
1860,16:00:00,16:00:00,130,4,0,0,5.7884
1860,16:06:00,16:06:00,85,5,0,0,9.4129
1860,16:12:00,16:12:00,59,6,0,0,13.7169
1860,16:16:00,16:16:00,37169,7,0,0,15.5028
1860,16:26:00,16:26:00,139,8,0,0,20.8562
1860,16:30:00,16:30:00,119,9,0,0,22.6201
